id,department_code,insee_code,zip_code,-ARDECHE,slug,gps_lat,gps_lng
2406,7,7340,7000,Veyras,veyras,44.732686304348,4.5583093478261
2407,7,7341,7170,Villeneuve-de-Berg,villeneuve de berg,44.550300942623,4.5103090163934
2408,7,7342,7690,Villevocance,villevocance,45.225784111111,4.5956913333333
2409,7,7343,7110,Vinezac,vinezac,44.547662348485,4.3295159848485
2410,7,7344,7340,Vinzieux,vinzieux,45.330349619048,4.7029451428571
2411,7,7345,7610,Vion,vion,45.112315263158,4.7938635789474
2412,7,7346,7220,Viviers,viviers,44.48603671875,4.66175109375
2413,7,7347,7690,Vocance,vocance,45.19948072,4.56312776
2414,7,7348,7200,Vogüé,vogue,44.553052941176,4.4139114285714
2415,7,7349,7800,La Voulte-sur-Rhône,la voulte sur rhone,44.80111075,4.77820975
